{'name': 'Add1', 'info': 'Add 1 to the number', 'payload': 18, 'answer': 19}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 346, 'answer': 173.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 208, 'answer': 104.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 208, 'answer': 104.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 248, 'answer': 124.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 358, 'answer': 179.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 374, 'answer': 187.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 250, 'answer': 125.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 374, 'answer': 187.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 210, 'answer': 105.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 362, 'answer': 181.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 222, 'answer': 111.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 370, 'answer': 185.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 386, 'answer': 193.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 230, 'answer': 115.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 214, 'answer': 107.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 212, 'answer': 106.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 318, 'answer': 159.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 398, 'answer': 199.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 234, 'answer': 117.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 200, 'answer': 100.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 212, 'answer': 106.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 310, 'answer': 155.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 352, 'answer': 176.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 212, 'answer': 106.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 370, 'answer': 185.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 212, 'answer': 106.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 332, 'answer': 166.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 338, 'answer': 169.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 390, 'answer': 195.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 222, 'answer': 111.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 200, 'answer': 100.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 388, 'answer': 194.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 226, 'answer': 113.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 278, 'answer': 139.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 372, 'answer': 186.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 356, 'answer': 178.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 312, 'answer': 156.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 286, 'answer': 143.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 200, 'answer': 100.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 256, 'answer': 128.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 230, 'answer': 115.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 238, 'answer': 119.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 390, 'answer': 195.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 364, 'answer': 182.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 226, 'answer': 113.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 204, 'answer': 102.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 396, 'answer': 198.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 382, 'answer': 191.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 262, 'answer': 131.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 234, 'answer': 117.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 230, 'answer': 115.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 222, 'answer': 111.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 286, 'answer': 143.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 244, 'answer': 122.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 308, 'answer': 154.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 246, 'answer': 123.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 376, 'answer': 188.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 318, 'answer': 159.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 310, 'answer': 155.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 252, 'answer': 126.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 328, 'answer': 164.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 316, 'answer': 158.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 278, 'answer': 139.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 202, 'answer': 101.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 304, 'answer': 152.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 330, 'answer': 165.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 348, 'answer': 174.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 216, 'answer': 108.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 382, 'answer': 191.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 364, 'answer': 182.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 358, 'answer': 179.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 296, 'answer': 148.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 344, 'answer': 172.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 374, 'answer': 187.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 246, 'answer': 123.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 282, 'answer': 141.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 224, 'answer': 112.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 330, 'answer': 165.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 292, 'answer': 146.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 364, 'answer': 182.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 342, 'answer': 171.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 272, 'answer': 136.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 242, 'answer': 121.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 392, 'answer': 196.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 266, 'answer': 133.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 232, 'answer': 116.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 392, 'answer': 196.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 290, 'answer': 145.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 294, 'answer': 147.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 264, 'answer': 132.0}
{'name': 'Divide2', 'info': 'Divide the number by 2', 'payload': 348, 'answer': 174.0}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 35, 'answer': 34}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 49, 'answer': 48}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 54, 'answer': 53}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 52, 'answer': 51}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 30, 'answer': 29}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 23, 'answer': 22}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 47, 'answer': 46}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 48, 'answer': 47}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 70, 'answer': 69}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 86, 'answer': 85}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 8, 'answer': 7}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 89, 'answer': 88}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 48, 'answer': 47}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 88, 'answer': 87}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 3, 'answer': 2}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 64, 'answer': 63}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 62, 'answer': 61}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 78, 'answer': 77}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 27, 'answer': 26}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 73, 'answer': 72}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 46, 'answer': 45}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 95, 'answer': 94}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 37, 'answer': 36}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 100, 'answer': 99}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 9, 'answer': 8}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 72, 'answer': 71}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 14, 'answer': 13}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 22, 'answer': 21}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 14, 'answer': 13}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 85, 'answer': 84}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 13, 'answer': 12}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 94, 'answer': 93}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 93, 'answer': 92}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 56, 'answer': 55}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 96, 'answer': 95}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 89, 'answer': 88}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 15, 'answer': 14}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 88, 'answer': 87}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 7, 'answer': 6}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 60, 'answer': 59}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 84, 'answer': 83}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 5, 'answer': 4}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 38, 'answer': 37}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 86, 'answer': 85}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 34, 'answer': 33}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 86, 'answer': 85}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 76, 'answer': 75}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 12, 'answer': 11}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 10, 'answer': 9}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 96, 'answer': 95}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 1, 'answer': 0}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 26, 'answer': 25}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 33, 'answer': 32}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 75, 'answer': 74}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 20, 'answer': 19}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 56, 'answer': 55}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 100, 'answer': 99}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 54, 'answer': 53}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 33, 'answer': 32}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 74, 'answer': 73}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 11, 'answer': 10}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 8, 'answer': 7}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 14, 'answer': 13}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 34, 'answer': 33}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 72, 'answer': 71}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 15, 'answer': 14}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 64, 'answer': 63}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 41, 'answer': 40}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 1, 'answer': 0}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 22, 'answer': 21}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 94, 'answer': 93}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 78, 'answer': 77}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 4, 'answer': 3}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 66, 'answer': 65}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 84, 'answer': 83}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 93, 'answer': 92}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 61, 'answer': 60}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 60, 'answer': 59}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 23, 'answer': 22}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 44, 'answer': 43}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 25, 'answer': 24}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 40, 'answer': 39}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 70, 'answer': 69}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 73, 'answer': 72}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 9, 'answer': 8}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 32, 'answer': 31}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 36, 'answer': 35}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 84, 'answer': 83}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 62, 'answer': 61}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 36, 'answer': 35}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 80, 'answer': 79}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 74, 'answer': 73}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 47, 'answer': 46}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 90, 'answer': 89}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 25, 'answer': 24}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 58, 'answer': 57}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 95, 'answer': 94}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 70, 'answer': 69}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 66, 'answer': 65}
{'name': 'Sub1', 'info': 'Subtract 1 from the number', 'payload': 92, 'answer': 91}
